mtmc,LOVER,OUTLAW,1077,MAGICIAN,874,HERO,1069,LOVER,1903,JESTER,965,EVERYMAN,989,CAREGIVER,892,RULER,910,CREATOR,929,INNOCENT,1531,SAGE,774,EXPLORER,830,
mtsac,EVERYMAN,OUTLAW,2021,MAGICIAN,2987,HERO,1841,LOVER,1349,JESTER,2337,EVERYMAN,3734,CAREGIVER,2423,RULER,1437,CREATOR,1760,INNOCENT,2209,SAGE,769,EXPLORER,1785,
mtsu,HERO,OUTLAW,1036,MAGICIAN,888,HERO,1148,LOVER,796,JESTER,858,EVERYMAN,1059,CAREGIVER,981,RULER,910,CREATOR,903,INNOCENT,853,SAGE,604,EXPLORER,917,
mtu,SAGE,OUTLAW,128,MAGICIAN,312,HERO,455,LOVER,450,JESTER,201,EVERYMAN,278,CAREGIVER,175,RULER,240,CREATOR,326,INNOCENT,402,SAGE,623,EXPLORER,328,
muhlenberg,JESTER,OUTLAW,600,MAGICIAN,1542,HERO,515,LOVER,969,JESTER,3562,EVERYMAN,966,CAREGIVER,1791,RULER,718,CREATOR,886,INNOCENT,753,SAGE,736,EXPLORER,1168,
mum,EVERYMAN,OUTLAW,898,MAGICIAN,1693,HERO,1228,LOVER,761,JESTER,1945,EVERYMAN,2056,CAREGIVER,1559,RULER,766,CREATOR,1378,INNOCENT,853,SAGE,920,EXPLORER,1900,
murraystate,EVERYMAN,OUTLAW,421,MAGICIAN,893,HERO,396,LOVER,519,JESTER,343,EVERYMAN,1160,CAREGIVER,369,RULER,862,CREATOR,322,INNOCENT,527,SAGE,817,EXPLORER,257,
mus,RULER,OUTLAW,77,MAGICIAN,54,HERO,178,LOVER,69,JESTER,49,EVERYMAN,93,CAREGIVER,90,RULER,287,CREATOR,127,INNOCENT,100,SAGE,250,EXPLORER,109,
musc,HERO,OUTLAW,451,MAGICIAN,395,HERO,1228,LOVER,657,JESTER,230,EVERYMAN,502,CAREGIVER,432,RULER,862,CREATOR,530,INNOCENT,878,SAGE,793,EXPLORER,393,
muskingum,CAREGIVER,OUTLAW,277,MAGICIAN,3431,HERO,277,LOVER,277,JESTER,3425,EVERYMAN,325,CAREGIVER,3687,RULER,335,CREATOR,755,INNOCENT,402,SAGE,392,EXPLORER,677,
mville,JESTER,OUTLAW,657,MAGICIAN,537,HERO,891,LOVER,1280,JESTER,3396,EVERYMAN,464,CAREGIVER,1931,RULER,862,CREATOR,924,INNOCENT,1130,SAGE,807,EXPLORER,1087,
mvnu,CAREGIVER,OUTLAW,975,MAGICIAN,2176,HERO,594,LOVER,519,JESTER,1906,EVERYMAN,703,CAREGIVER,2216,RULER,0,CREATOR,971,INNOCENT,728,SAGE,595,EXPLORER,1021,
mwsu,RULER,OUTLAW,287,MAGICIAN,142,HERO,198,LOVER,138,JESTER,88,EVERYMAN,93,CAREGIVER,132,RULER,910,CREATOR,237,INNOCENT,100,SAGE,481,EXPLORER,251,
mymiu,EVERYMAN,OUTLAW,1580,MAGICIAN,3157,HERO,1525,LOVER,2837,JESTER,1450,EVERYMAN,3942,CAREGIVER,1683,RULER,718,CREATOR,1403,INNOCENT,2384,SAGE,1317,EXPLORER,1026,
nacc,EXPLORER,OUTLAW,2483,MAGICIAN,1547,HERO,1861,LOVER,623,JESTER,946,EVERYMAN,1971,CAREGIVER,1601,RULER,2156,CREATOR,2976,INNOCENT,1029,SAGE,887,EXPLORER,3549,
napavalley,EVERYMAN,OUTLAW,1118,MAGICIAN,1069,HERO,1544,LOVER,554,JESTER,446,EVERYMAN,1708,CAREGIVER,811,RULER,527,CREATOR,738,INNOCENT,1431,SAGE,604,EXPLORER,590,
naropa,EXPLORER,OUTLAW,1734,MAGICIAN,1615,HERO,1505,LOVER,1488,JESTER,1637,EVERYMAN,1902,CAREGIVER,1432,RULER,1916,CREATOR,2018,INNOCENT,1832,SAGE,1100,EXPLORER,2730,
national,INNOCENT,OUTLAW,975,MAGICIAN,1132,HERO,574,LOVER,1349,JESTER,794,EVERYMAN,1306,CAREGIVER,855,RULER,383,CREATOR,725,INNOCENT,1782,SAGE,963,EXPLORER,453,
naz,JESTER,OUTLAW,185,MAGICIAN,190,HERO,158,LOVER,519,JESTER,1940,EVERYMAN,216,CAREGIVER,1115,RULER,383,CREATOR,263,INNOCENT,351,SAGE,335,EXPLORER,273,
ncc,EVERYMAN,OUTLAW,1442,MAGICIAN,1503,HERO,1069,LOVER,1073,JESTER,970,EVERYMAN,1855,CAREGIVER,1248,RULER,1245,CREATOR,1484,INNOCENT,1330,SAGE,878,EXPLORER,1425,
nccu,RULER,OUTLAW,698,MAGICIAN,488,HERO,653,LOVER,727,JESTER,387,EVERYMAN,410,CAREGIVER,400,RULER,1293,CREATOR,755,INNOCENT,527,SAGE,623,EXPLORER,852,
ncmissouri,OUTLAW,OUTLAW,559,MAGICIAN,366,HERO,317,LOVER,381,JESTER,348,EVERYMAN,425,CAREGIVER,451,RULER,383,CREATOR,458,INNOCENT,477,SAGE,359,EXPLORER,420,
ncssm,RULER,OUTLAW,1349,MAGICIAN,1552,HERO,1228,LOVER,1972,JESTER,1181,EVERYMAN,1871,CAREGIVER,1256,RULER,2587,CREATOR,1480,INNOCENT,1305,SAGE,1591,EXPLORER,1616,
ncstatecollege,CAREGIVER,OUTLAW,559,MAGICIAN,615,HERO,455,LOVER,450,JESTER,510,EVERYMAN,773,CAREGIVER,783,RULER,718,CREATOR,755,INNOCENT,552,SAGE,430,EXPLORER,732,
ncsu,RULER,OUTLAW,590,MAGICIAN,454,HERO,574,LOVER,484,JESTER,446,EVERYMAN,580,CAREGIVER,437,RULER,718,CREATOR,538,INNOCENT,552,SAGE,477,EXPLORER,426,
nctc,RULER,OUTLAW,364,MAGICIAN,298,HERO,158,LOVER,208,JESTER,255,EVERYMAN,332,CAREGIVER,217,RULER,383,CREATOR,301,INNOCENT,251,SAGE,316,EXPLORER,333,
ncwc,EVERYMAN,OUTLAW,3042,MAGICIAN,2865,HERO,1723,LOVER,1765,JESTER,1490,EVERYMAN,3216,CAREGIVER,2337,RULER,1437,CREATOR,2633,INNOCENT,2636,SAGE,1222,EXPLORER,2632,
nd,HERO,OUTLAW,426,MAGICIAN,556,HERO,634,LOVER,381,JESTER,363,EVERYMAN,263,CAREGIVER,451,RULER,479,CREATOR,394,INNOCENT,326,SAGE,396,EXPLORER,442,
ndnu,RULER,OUTLAW,939,MAGICIAN,952,HERO,713,LOVER,623,JESTER,637,EVERYMAN,773,CAREGIVER,954,RULER,1533,CREATOR,742,INNOCENT,1029,SAGE,722,EXPLORER,759,
ndsu,SAGE,OUTLAW,631,MAGICIAN,512,HERO,495,LOVER,761,JESTER,608,EVERYMAN,564,CAREGIVER,478,RULER,527,CREATOR,572,INNOCENT,577,SAGE,977,EXPLORER,464,
ndus,CAREGIVER,OUTLAW,1293,MAGICIAN,2230,HERO,1208,LOVER,1073,JESTER,2107,EVERYMAN,1152,CAREGIVER,2502,RULER,1820,CREATOR,1153,INNOCENT,1456,SAGE,1185,EXPLORER,1141,
nebraska,JESTER,OUTLAW,374,MAGICIAN,400,HERO,574,LOVER,484,JESTER,2876,EVERYMAN,479,CAREGIVER,1577,RULER,335,CREATOR,454,INNOCENT,301,SAGE,481,EXPLORER,470,
neci,EVERYMAN,OUTLAW,2006,MAGICIAN,3235,HERO,1346,LOVER,2422,JESTER,3004,EVERYMAN,4074,CAREGIVER,2198,RULER,2587,CREATOR,2120,INNOCENT,1807,SAGE,1529,EXPLORER,2288,
neit,HERO,OUTLAW,908,MAGICIAN,669,HERO,1386,LOVER,588,JESTER,343,EVERYMAN,904,CAREGIVER,463,RULER,144,CREATOR,394,INNOCENT,904,SAGE,463,EXPLORER,355,
neiu,JESTER,OUTLAW,1847,MAGICIAN,2826,HERO,1782,LOVER,2837,JESTER,6478,EVERYMAN,1956,CAREGIVER,4282,RULER,2203,CREATOR,1603,INNOCENT,2234,SAGE,1595,EXPLORER,1616,
neosho,INNOCENT,OUTLAW,805,MAGICIAN,864,HERO,653,LOVER,934,JESTER,510,EVERYMAN,920,CAREGIVER,696,RULER,671,CREATOR,742,INNOCENT,1255,SAGE,736,EXPLORER,743,
nesl,JESTER,OUTLAW,662,MAGICIAN,639,HERO,436,LOVER,1073,JESTER,1328,EVERYMAN,541,CAREGIVER,886,RULER,814,CREATOR,572,INNOCENT,452,SAGE,637,EXPLORER,535,
neumann,LOVER,OUTLAW,718,MAGICIAN,795,HERO,1089,LOVER,1592,JESTER,627,EVERYMAN,935,CAREGIVER,576,RULER,718,CREATOR,742,INNOCENT,1205,SAGE,868,EXPLORER,786,
newberry,SAGE,OUTLAW,667,MAGICIAN,869,HERO,614,LOVER,692,JESTER,603,EVERYMAN,881,CAREGIVER,617,RULER,1054,CREATOR,712,INNOCENT,552,SAGE,1156,EXPLORER,606,
newhaven,LOVER,OUTLAW,1754,MAGICIAN,1459,HERO,2198,LOVER,2249,JESTER,1274,EVERYMAN,1531,CAREGIVER,1259,RULER,1916,CREATOR,1081,INNOCENT,2083,SAGE,1312,EXPLORER,1032,
newmanu,CAREGIVER,OUTLAW,226,MAGICIAN,146,HERO,59,LOVER,173,JESTER,167,EVERYMAN,147,CAREGIVER,236,RULER,192,CREATOR,182,INNOCENT,151,SAGE,212,EXPLORER,191,
newpaltz,SAGE,OUTLAW,467,MAGICIAN,512,HERO,673,LOVER,450,JESTER,426,EVERYMAN,549,CAREGIVER,400,RULER,479,CREATOR,428,INNOCENT,376,SAGE,793,EXPLORER,382,
newschool,LOVER,OUTLAW,1688,MAGICIAN,1371,HERO,1366,LOVER,2699,JESTER,1102,EVERYMAN,1430,CAREGIVER,1117,RULER,2060,CREATOR,2340,INNOCENT,1180,SAGE,2190,EXPLORER,2370,
nfcc,OUTLAW,OUTLAW,1883,MAGICIAN,1313,HERO,1129,LOVER,657,JESTER,838,EVERYMAN,1646,CAREGIVER,1202,RULER,910,CREATOR,1785,INNOCENT,1406,SAGE,703,EXPLORER,1649,
nhcc,RULER,OUTLAW,292,MAGICIAN,366,HERO,257,LOVER,277,JESTER,279,EVERYMAN,541,CAREGIVER,410,RULER,623,CREATOR,250,INNOCENT,201,SAGE,326,EXPLORER,246,
nhti,LOVER,OUTLAW,1221,MAGICIAN,1025,HERO,2138,LOVER,3425,JESTER,1132,EVERYMAN,1322,CAREGIVER,868,RULER,479,CREATOR,1132,INNOCENT,2861,SAGE,2030,EXPLORER,519,
niagara,LOVER,OUTLAW,723,MAGICIAN,781,HERO,1030,LOVER,1349,JESTER,456,EVERYMAN,742,CAREGIVER,701,RULER,1102,CREATOR,708,INNOCENT,577,SAGE,1090,EXPLORER,726,
nicc,EVERYMAN,OUTLAW,287,MAGICIAN,176,HERO,238,LOVER,104,JESTER,191,EVERYMAN,309,CAREGIVER,284,RULER,192,CREATOR,293,INNOCENT,226,SAGE,297,EXPLORER,278,
niu,EVERYMAN,OUTLAW,887,MAGICIAN,712,HERO,812,LOVER,865,JESTER,573,EVERYMAN,912,CAREGIVER,712,RULER,383,CREATOR,640,INNOCENT,904,SAGE,604,EXPLORER,519,
njcu,JESTER,OUTLAW,251,MAGICIAN,249,HERO,218,LOVER,484,JESTER,2862,EVERYMAN,348,CAREGIVER,1435,RULER,383,CREATOR,343,INNOCENT,251,SAGE,463,EXPLORER,339,
njit,HERO,OUTLAW,975,MAGICIAN,966,HERO,1960,LOVER,1834,JESTER,608,EVERYMAN,1082,CAREGIVER,655,RULER,1293,CREATOR,1030,INNOCENT,1606,SAGE,1525,EXPLORER,1005,
nl,RULER,OUTLAW,554,MAGICIAN,825,HERO,653,LOVER,346,JESTER,417,EVERYMAN,819,CAREGIVER,574,RULER,1054,CREATOR,517,INNOCENT,452,SAGE,968,EXPLORER,508,
nmc,RULER,OUTLAW,164,MAGICIAN,200,HERO,277,LOVER,138,JESTER,108,EVERYMAN,224,CAREGIVER,180,RULER,575,CREATOR,254,INNOCENT,301,SAGE,477,EXPLORER,240,
nmcc,RULER,OUTLAW,595,MAGICIAN,444,HERO,495,LOVER,519,JESTER,265,EVERYMAN,495,CAREGIVER,499,RULER,623,CREATOR,594,INNOCENT,376,SAGE,425,EXPLORER,590,
nmsu,HERO,OUTLAW,523,MAGICIAN,429,HERO,772,LOVER,657,JESTER,304,EVERYMAN,479,CAREGIVER,379,RULER,671,CREATOR,479,INNOCENT,427,SAGE,566,EXPLORER,453,
nmsua,OUTLAW,OUTLAW,1139,MAGICIAN,986,HERO,851,LOVER,450,JESTER,598,EVERYMAN,1098,CAREGIVER,975,RULER,766,CREATOR,958,INNOCENT,1130,SAGE,581,EXPLORER,988,
nmt,HERO,OUTLAW,1226,MAGICIAN,878,HERO,1861,LOVER,830,JESTER,946,EVERYMAN,1183,CAREGIVER,969,RULER,1102,CREATOR,1068,INNOCENT,1230,SAGE,1147,EXPLORER,1250,
nmu,INNOCENT,OUTLAW,1175,MAGICIAN,908,HERO,1406,LOVER,1488,JESTER,671,EVERYMAN,974,CAREGIVER,804,RULER,1581,CREATOR,1013,INNOCENT,1832,SAGE,1430,EXPLORER,841,
nnmc,INNOCENT,OUTLAW,703,MAGICIAN,898,HERO,851,LOVER,1557,JESTER,500,EVERYMAN,1113,CAREGIVER,556,RULER,671,CREATOR,848,INNOCENT,1657,SAGE,807,EXPLORER,781,
nobts,RULER,OUTLAW,687,MAGICIAN,717,HERO,673,LOVER,692,JESTER,304,EVERYMAN,634,CAREGIVER,461,RULER,958,CREATOR,738,INNOCENT,602,SAGE,675,EXPLORER,682,
nols,HERO,OUTLAW,477,MAGICIAN,522,HERO,673,LOVER,519,JESTER,201,EVERYMAN,526,CAREGIVER,314,RULER,671,CREATOR,551,INNOCENT,552,SAGE,548,EXPLORER,562,
norcocollege,INNOCENT,OUTLAW,964,MAGICIAN,649,HERO,653,LOVER,1176,JESTER,221,EVERYMAN,796,CAREGIVER,731,RULER,527,CREATOR,890,INNOCENT,1581,SAGE,793,EXPLORER,612,
normandale,RULER,OUTLAW,133,MAGICIAN,293,HERO,277,LOVER,69,JESTER,216,EVERYMAN,379,CAREGIVER,237,RULER,479,CREATOR,157,INNOCENT,151,SAGE,382,EXPLORER,82,
northampton,JESTER,OUTLAW,174,MAGICIAN,1581,HERO,436,LOVER,2630,JESTER,3303,EVERYMAN,2435,CAREGIVER,1448,RULER,240,CREATOR,454,INNOCENT,2008,SAGE,727,EXPLORER,136,
northark,OUTLAW,OUTLAW,754,MAGICIAN,439,HERO,634,LOVER,381,JESTER,260,EVERYMAN,557,CAREGIVER,415,RULER,527,CREATOR,598,INNOCENT,728,SAGE,637,EXPLORER,524,
northeast,EXPLORER,OUTLAW,646,MAGICIAN,512,HERO,752,LOVER,554,JESTER,421,EVERYMAN,649,CAREGIVER,699,RULER,766,CREATOR,954,INNOCENT,577,SAGE,642,EXPLORER,1016,
northeastern,OUTLAW,OUTLAW,980,MAGICIAN,683,HERO,515,LOVER,657,JESTER,470,EVERYMAN,611,CAREGIVER,476,RULER,431,CREATOR,844,INNOCENT,502,SAGE,439,EXPLORER,786,
northern,RULER,OUTLAW,1098,MAGICIAN,698,HERO,594,LOVER,242,JESTER,363,EVERYMAN,224,CAREGIVER,429,RULER,1341,CREATOR,581,INNOCENT,276,SAGE,958,EXPLORER,726,
northgatech,RULER,OUTLAW,554,MAGICIAN,512,HERO,1010,LOVER,450,JESTER,314,EVERYMAN,472,CAREGIVER,595,RULER,1341,CREATOR,488,INNOCENT,602,SAGE,1043,EXPLORER,459,
northlakecollege,HERO,OUTLAW,2206,MAGICIAN,1537,HERO,2653,LOVER,1765,JESTER,1196,EVERYMAN,1739,CAREGIVER,1648,RULER,814,CREATOR,1679,INNOCENT,2083,SAGE,1071,EXPLORER,1758,
northland,INNOCENT,OUTLAW,1298,MAGICIAN,927,HERO,911,LOVER,900,JESTER,1078,EVERYMAN,1105,CAREGIVER,1012,RULER,431,CREATOR,988,INNOCENT,1531,SAGE,595,EXPLORER,1016,
northseattle,SAGE,OUTLAW,636,MAGICIAN,747,HERO,772,LOVER,969,JESTER,583,EVERYMAN,719,CAREGIVER,884,RULER,527,CREATOR,632,INNOCENT,904,SAGE,1062,EXPLORER,568,
northwestern,LOVER,OUTLAW,831,MAGICIAN,683,HERO,911,LOVER,1003,JESTER,794,EVERYMAN,688,CAREGIVER,760,RULER,766,CREATOR,704,INNOCENT,552,SAGE,684,EXPLORER,644,
norwich,JESTER,OUTLAW,1211,MAGICIAN,2625,HERO,1129,LOVER,2457,JESTER,2803,EVERYMAN,2435,CAREGIVER,2254,RULER,1102,CREATOR,763,INNOCENT,1908,SAGE,755,EXPLORER,710,
nova,JESTER,OUTLAW,277,MAGICIAN,1630,HERO,950,LOVER,415,JESTER,7507,EVERYMAN,1716,CAREGIVER,3843,RULER,96,CREATOR,322,INNOCENT,427,SAGE,793,EXPLORER,273,
npc,JESTER,OUTLAW,569,MAGICIAN,2938,HERO,455,LOVER,1488,JESTER,5743,EVERYMAN,4522,CAREGIVER,2715,RULER,1150,CREATOR,632,INNOCENT,904,SAGE,684,EXPLORER,530,
nps,RULER,OUTLAW,457,MAGICIAN,361,HERO,851,LOVER,623,JESTER,529,EVERYMAN,340,CAREGIVER,639,RULER,2012,CREATOR,674,INNOCENT,477,SAGE,996,EXPLORER,633,
nr,RULER,OUTLAW,1180,MAGICIAN,898,HERO,752,LOVER,588,JESTER,779,EVERYMAN,1306,CAREGIVER,816,RULER,2203,CREATOR,1119,INNOCENT,502,SAGE,1043,EXPLORER,1114,
nscc,LOVER,OUTLAW,775,MAGICIAN,478,HERO,356,LOVER,830,JESTER,343,EVERYMAN,587,CAREGIVER,422,RULER,431,CREATOR,496,INNOCENT,678,SAGE,599,EXPLORER,442,
nsu,RULER,OUTLAW,1775,MAGICIAN,1244,HERO,1069,LOVER,1522,JESTER,1225,EVERYMAN,1345,CAREGIVER,1217,RULER,2395,CREATOR,2031,INNOCENT,1707,SAGE,1421,EXPLORER,2353,
nsuok,INNOCENT,OUTLAW,1134,MAGICIAN,854,HERO,990,LOVER,692,JESTER,510,EVERYMAN,1090,CAREGIVER,900,RULER,1293,CREATOR,1018,INNOCENT,1908,SAGE,524,EXPLORER,1289,
ntc,HERO,OUTLAW,662,MAGICIAN,488,HERO,812,LOVER,588,JESTER,412,EVERYMAN,441,CAREGIVER,565,RULER,479,CREATOR,636,INNOCENT,577,SAGE,694,EXPLORER,535,
nuhs,CREATOR,OUTLAW,1180,MAGICIAN,644,HERO,515,LOVER,311,JESTER,216,EVERYMAN,727,CAREGIVER,575,RULER,431,CREATOR,1374,INNOCENT,351,SAGE,378,EXPLORER,1354,
nunez,RULER,OUTLAW,328,MAGICIAN,244,HERO,297,LOVER,138,JESTER,235,EVERYMAN,317,CAREGIVER,376,RULER,718,CREATOR,522,INNOCENT,75,SAGE,453,EXPLORER,661,
nvcc,RULER,OUTLAW,431,MAGICIAN,420,HERO,455,LOVER,311,JESTER,245,EVERYMAN,557,CAREGIVER,360,RULER,1054,CREATOR,411,INNOCENT,502,SAGE,491,EXPLORER,420,
nwacc,OUTLAW,OUTLAW,964,MAGICIAN,712,HERO,475,LOVER,554,JESTER,451,EVERYMAN,959,CAREGIVER,837,RULER,718,CREATOR,958,INNOCENT,778,SAGE,835,EXPLORER,824,
nwfsc,INNOCENT,OUTLAW,1031,MAGICIAN,1484,HERO,1287,LOVER,2906,JESTER,1269,EVERYMAN,1677,CAREGIVER,1270,RULER,1006,CREATOR,1221,INNOCENT,3188,SAGE,996,EXPLORER,1119,
nwmissouri,RULER,OUTLAW,374,MAGICIAN,322,HERO,495,LOVER,588,JESTER,250,EVERYMAN,402,CAREGIVER,247,RULER,910,CREATOR,466,INNOCENT,427,SAGE,576,EXPLORER,486,
nwosu,EXPLORER,OUTLAW,600,MAGICIAN,356,HERO,416,LOVER,242,JESTER,608,EVERYMAN,433,CAREGIVER,544,RULER,431,CREATOR,589,INNOCENT,402,SAGE,557,EXPLORER,666,
nwscc,EXPLORER,OUTLAW,949,MAGICIAN,708,HERO,772,LOVER,450,JESTER,539,EVERYMAN,943,CAREGIVER,751,RULER,623,CREATOR,1314,INNOCENT,678,SAGE,387,EXPLORER,1758,
nwtc,RULER,OUTLAW,1318,MAGICIAN,1606,HERO,4019,LOVER,692,JESTER,1431,EVERYMAN,1639,CAREGIVER,1593,RULER,4790,CREATOR,1459,INNOCENT,2259,SAGE,4630,EXPLORER,1179,
nwti,SAGE,OUTLAW,339,MAGICIAN,273,HERO,495,LOVER,311,JESTER,132,EVERYMAN,178,CAREGIVER,237,RULER,431,CREATOR,369,INNOCENT,301,SAGE,557,EXPLORER,317,
nyack,EVERYMAN,OUTLAW,2729,MAGICIAN,2469,HERO,2891,LOVER,2526,JESTER,1377,EVERYMAN,2999,CAREGIVER,1956,RULER,1245,CREATOR,1777,INNOCENT,2861,SAGE,1336,EXPLORER,1649,
nycollege,CAREGIVER,OUTLAW,339,MAGICIAN,1962,HERO,337,LOVER,104,JESTER,2132,EVERYMAN,193,CAREGIVER,2429,RULER,96,CREATOR,466,INNOCENT,552,SAGE,349,EXPLORER,524,
nyfa,EXPLORER,OUTLAW,472,MAGICIAN,664,HERO,317,LOVER,484,JESTER,510,EVERYMAN,673,CAREGIVER,540,RULER,192,CREATOR,780,INNOCENT,276,SAGE,835,EXPLORER,857,
nyit,JESTER,OUTLAW,1488,MAGICIAN,1064,HERO,1049,LOVER,1246,JESTER,3175,EVERYMAN,1446,CAREGIVER,1918,RULER,575,CREATOR,1353,INNOCENT,1431,SAGE,699,EXPLORER,1616,
oak,JESTER,OUTLAW,236,MAGICIAN,220,HERO,198,LOVER,484,JESTER,701,EVERYMAN,278,CAREGIVER,502,RULER,240,CREATOR,271,INNOCENT,326,SAGE,363,EXPLORER,306,
oakland,RULER,OUTLAW,646,MAGICIAN,1249,HERO,1049,LOVER,450,JESTER,1377,EVERYMAN,642,CAREGIVER,1404,RULER,2730,CREATOR,1013,INNOCENT,703,SAGE,1416,EXPLORER,977,
oaklandcc,HERO,OUTLAW,262,MAGICIAN,791,HERO,1386,LOVER,415,JESTER,593,EVERYMAN,642,CAREGIVER,723,RULER,910,CREATOR,360,INNOCENT,351,SAGE,902,EXPLORER,311,
oakton,SAGE,OUTLAW,200,MAGICIAN,229,HERO,158,LOVER,69,JESTER,123,EVERYMAN,216,CAREGIVER,187,RULER,383,CREATOR,297,INNOCENT,151,SAGE,401,EXPLORER,289,
oakwood,CAREGIVER,OUTLAW,1467,MAGICIAN,2747,HERO,1584,LOVER,865,JESTER,3097,EVERYMAN,1793,CAREGIVER,3113,RULER,1437,CREATOR,1336,INNOCENT,1380,SAGE,1666,EXPLORER,1278,
oberlin,JESTER,OUTLAW,616,MAGICIAN,781,HERO,535,LOVER,969,JESTER,1274,EVERYMAN,595,CAREGIVER,1037,RULER,383,CREATOR,653,INNOCENT,602,SAGE,897,EXPLORER,792,
oc,LOVER,OUTLAW,441,MAGICIAN,547,HERO,792,LOVER,1280,JESTER,495,EVERYMAN,564,CAREGIVER,334,RULER,431,CREATOR,496,INNOCENT,979,SAGE,1114,EXPLORER,349,
occc,RULER,OUTLAW,939,MAGICIAN,683,HERO,1030,LOVER,761,JESTER,328,EVERYMAN,773,CAREGIVER,565,RULER,1581,CREATOR,1365,INNOCENT,628,SAGE,1416,EXPLORER,1425,
octech,JESTER,OUTLAW,1606,MAGICIAN,1430,HERO,1426,LOVER,1142,JESTER,2818,EVERYMAN,1917,CAREGIVER,1948,RULER,958,CREATOR,1268,INNOCENT,1606,SAGE,944,EXPLORER,1469,
odessa,RULER,OUTLAW,72,MAGICIAN,73,HERO,119,LOVER,69,JESTER,123,EVERYMAN,77,CAREGIVER,116,RULER,144,CREATOR,98,INNOCENT,126,SAGE,104,EXPLORER,71,
odu,JESTER,OUTLAW,646,MAGICIAN,1942,HERO,970,LOVER,519,JESTER,4714,EVERYMAN,2914,CAREGIVER,2625,RULER,671,CREATOR,844,INNOCENT,376,SAGE,585,EXPLORER,699,
ohio,RULER,OUTLAW,1277,MAGICIAN,1015,HERO,1822,LOVER,1073,JESTER,1617,EVERYMAN,1198,CAREGIVER,1305,RULER,2826,CREATOR,1094,INNOCENT,1305,SAGE,1817,EXPLORER,994,
ohiodominican,MAGICIAN,OUTLAW,862,MAGICIAN,1298,HERO,634,LOVER,1176,JESTER,1088,EVERYMAN,835,CAREGIVER,1102,RULER,527,CREATOR,581,INNOCENT,1029,SAGE,500,EXPLORER,486,
ohlone,RULER,OUTLAW,323,MAGICIAN,386,HERO,376,LOVER,311,JESTER,426,EVERYMAN,402,CAREGIVER,547,RULER,1485,CREATOR,382,INNOCENT,351,SAGE,953,EXPLORER,464,
ohsu,JESTER,OUTLAW,287,MAGICIAN,2186,HERO,891,LOVER,138,JESTER,2969,EVERYMAN,278,CAREGIVER,2735,RULER,287,CREATOR,390,INNOCENT,502,SAGE,609,EXPLORER,366,
okcu,MAGICIAN,OUTLAW,641,MAGICIAN,927,HERO,436,LOVER,450,JESTER,172,EVERYMAN,711,CAREGIVER,466,RULER,479,CREATOR,640,INNOCENT,477,SAGE,651,EXPLORER,601,
okstate,JESTER,OUTLAW,764,MAGICIAN,488,HERO,673,LOVER,484,JESTER,1960,EVERYMAN,580,CAREGIVER,1301,RULER,240,CREATOR,738,INNOCENT,678,SAGE,543,EXPLORER,770,
olemiss,RULER,OUTLAW,1200,MAGICIAN,922,HERO,1366,LOVER,934,JESTER,583,EVERYMAN,1268,CAREGIVER,723,RULER,1676,CREATOR,1018,INNOCENT,1205,SAGE,1661,EXPLORER,1065,
olin,RULER,OUTLAW,739,MAGICIAN,615,HERO,752,LOVER,554,JESTER,421,EVERYMAN,502,CAREGIVER,583,RULER,958,CREATOR,708,INNOCENT,402,SAGE,713,EXPLORER,655,
olivet,LOVER,OUTLAW,1590,MAGICIAN,1147,HERO,970,LOVER,2007,JESTER,951,EVERYMAN,1670,CAREGIVER,998,RULER,1150,CREATOR,1196,INNOCENT,1832,SAGE,699,EXPLORER,1119,
ollusa,EVERYMAN,OUTLAW,1185,MAGICIAN,1371,HERO,1148,LOVER,900,JESTER,755,EVERYMAN,1786,CAREGIVER,1044,RULER,862,CREATOR,700,INNOCENT,728,SAGE,684,EXPLORER,688,
online,LOVER,OUTLAW,2739,MAGICIAN,2381,HERO,2416,LOVER,3633,JESTER,1514,EVERYMAN,2520,CAREGIVER,1528,RULER,1533,CREATOR,2167,INNOCENT,3313,SAGE,1921,EXPLORER,1998,
onu,JESTER,OUTLAW,1000,MAGICIAN,1191,HERO,871,LOVER,934,JESTER,2783,EVERYMAN,951,CAREGIVER,1784,RULER,1245,CREATOR,1196,INNOCENT,803,SAGE,1421,EXPLORER,1130,
orangecoastcollege,HERO,OUTLAW,1298,MAGICIAN,781,HERO,1386,LOVER,830,JESTER,294,EVERYMAN,943,CAREGIVER,822,RULER,958,CREATOR,878,INNOCENT,979,SAGE,576,EXPLORER,917,
oregonstate,EXPLORER,OUTLAW,215,MAGICIAN,156,HERO,178,LOVER,381,JESTER,279,EVERYMAN,278,CAREGIVER,290,RULER,335,CREATOR,360,INNOCENT,351,SAGE,387,EXPLORER,453,
ortchicagotech,LOVER,OUTLAW,82,MAGICIAN,78,HERO,40,LOVER,173,JESTER,54,EVERYMAN,85,CAREGIVER,45,RULER,0,CREATOR,55,INNOCENT,151,SAGE,113,EXPLORER,33,
oru,OUTLAW,OUTLAW,4458,MAGICIAN,2269,HERO,2534,LOVER,2595,JESTER,1455,EVERYMAN,3115,CAREGIVER,2228,RULER,1964,CREATOR,4109,INNOCENT,2761,SAGE,1407,EXPLORER,3243,
